rating,reviews,sentiment,Subjectivity,Polarity,Analysis,target
4.0,"bluetooth not workingi purchased headphone 24th august 2021. but last some day bluetooth not working, i am facing lot problem from last some day i want exchange product. i expected this authentic brand (boat) i very disappointed so i want you figure out this problem resolve it asap.",-0.11500000000000002,0.45166666666666666,-0.11500000000000002,Negative,0
4.0,goodgood product,0.0,0.0,0.0,Neutral,1
3.0,"good product need improvementall thing good.but annoying thing whenever lower volume le 50%,one side headset stop working seconds.this case connect bluetooth.above 50% work totally fine.no issue using aux cable even decrease volume 50%..bass good..overall good product need improvement bluetooth connectivity mode.",0.14999999999999997,0.7125,0.14999999999999997,Positive,2
5.0,goodgood,0.0,0.0,0.0,Neutral,1
5.0,more expected i little worried product..how i brought online.....but i expected .....it week i brought it....now let's hope work good future....,0.13541666666666666,0.42083333333333334,0.13541666666666666,Positive,2
1.0,"poor quality productsuch poor quality product brand i've ever seen, poslished attractive outside, inner material bad nature.after using two months, breaked suddenly wearing, weird is..... don't purchase guys, even company take guarantee exchange, i'll suggest choose different brand.",-0.1333333333333333,0.5759259259259258,-0.1333333333333333,Negative,0
4.0,it osmproduct simply great,0.8,0.75,0.8,Positive,2
2.0,"try another productvery build quality bad, broken sometime.sound quality good.average bluetooth connectivity.totaly china made product.",-0.5499999999999999,0.5333333333333333,-0.5499999999999999,Negative,0
4.0,"worth moneysound quality, noise cancellation, bass quality, good comfortable wear long time",0.24,0.48,0.24,Positive,2
4.0,goodgood item,0.0,0.0,0.0,Neutral,1
2.0,best,1.0,0.3,1.0,Positive,2
1.0,happy purchasegot delivered today issue connectivity mac m1. unstable doesnt connect all.works fine mobile mac,0.6083333333333334,0.75,0.6083333333333334,Positive,2
4.0,"good product, head band short men..crack noted slide stripshort head strip.. hidden crack noted slide",0.17777777777777778,0.41111111111111115,0.17777777777777778,Positive,2
4.0,good default charger resivedgood product upto mark,0.7,0.6000000000000001,0.7,Positive,2
5.0,bestbest,0.0,0.0,0.0,Neutral,1
1.0,one month hi hua hai kharab ho gya na hora hai na device status btara hai paisa westthe medium could loaded. totally west money hai 1month hi complete hua kharab bhi ho gya hi nhi hora hai na kuch status btara hai warranty bhi show nhi hori,0.05,0.575,0.05,Positive,2
4.0,excellent battery backup... excellent sound quality,0.7999999999999999,0.7999999999999999,0.7999999999999999,Positive,2
4.0,"mic poor, person able listen properly voicegood quality audio, good phone conversation, voice audible person",0.19999999999999998,0.48125000000000007,0.19999999999999998,Positive,2
5.0,awaome product... i really enjoying online devotional classesevery thing likable product,0.5,0.55,0.5,Positive,2
4.0,goodnorthing,0.0,0.0,0.0,Neutral,1
4.0,good productgood headphone. nice packaging.,0.6499999999999999,0.8,0.6499999999999999,Positive,2
5.0,amazing very amazing product price shameless quality,0.6900000000000002,0.95,0.6900000000000002,Positive,2
4.0,battery extremely good.... comfort badbattery double written pack....the problem comfort is not good at all...,0.11666666666666665,0.4000000000000001,0.11666666666666665,Positive,2
4.0,super bass low product quality..btw nice product super extra bass le comfortable low built quality. we handle little care......btw nice product.,0.16174242424242422,0.5757575757575757,0.16174242424242422,Positive,2
4.0,"value money, definitely!!the ear cup large enough, thing u wear long period, gaming, might get uncomfortable....but everything else fine!",0.1712797619047619,0.4571428571428572,0.1712797619047619,Positive,2
5.0,best battery backupsound quality good battery backup good nice value money 999,0.75,0.625,0.75,Positive,2
5.0,faadjhakas,0.0,0.0,0.0,Neutral,1
4.0,better budget segmentgood product price point.,0.5,0.5,0.5,Positive,2
1.0,"not great product pricedoesn’t fit well finishing bad, amazon doesn’t entertain return even product doesn’t fit & it’s upto mark.amazon entertains replacement product bad policy buy product without trying unlike showroom/shop.",-0.19999999999999993,0.5766666666666665,-0.19999999999999993,Negative,0
4.0,"average quality soundi like sound quality decent, medium base, noise cancellation good. i used product 1 month ago.",0.06333333333333331,0.6133333333333334,0.06333333333333331,Positive,2
4.0,goodplastic cheap quality,0.4,0.7,0.4,Positive,2
4.0,"good quality careful the charging port.it's year since i using problem arrived. last month charging port came lose. i think damage done part, however i still advise little careful charging port. i gave company repair still warranty repaired without cost. other problem all.",0.03125,0.5902777777777778,0.03125,Positive,2
4.0,good quality soundbattery backup mark,0.7,0.6000000000000001,0.7,Positive,2
2.0,not goodnot comfortable wear,0.4,0.8,0.4,Positive,2
2.0,small size earspacesmall size,-0.25,0.4,-0.25,Negative,0
4.0,goodits worth money,0.3,0.1,0.3,Positive,2
4.0,perfect sound could better.this good headphone use. everything sound top class.just build quality could elevate better standard.otherwise quite good!,0.625,0.5714285714285714,0.625,Positive,2
4.0,"great product overallon high bass, voice seems crack bit. would bother extremely particular voice high levels. else great product!! the battery life significantly good price range product available facility connecting 3.5mm jack something available price range.",0.4040740740740741,0.534814814814815,0.4040740740740741,Positive,2
5.0,bass awesomenoise cancellation good bass sound great best price,0.43333333333333335,0.5083333333333333,0.43333333333333335,Positive,2
5.0,it's amazing..... 🤩🤩🤩i happy get boat product first time ... and sound great . a must buy product love,0.5583333333333335,0.6638888888888889,0.5583333333333335,Positive,2
4.0,nice,0.6,1.0,0.6,Positive,2
4.0,"sound ears!??everything happening okay but when use headphone without connecting bluetooth ,i mean keble wire left ear sound, checked many time wire sound right ear... this something want... maybe reason return not? feel puzzle! this fair.",0.3271825396825397,0.4803571428571428,0.3271825396825397,Positive,2
5.0,beautiful...go it!!i got absolutely beautiful packaging sad i lost it! will order one soon :(!! my bad,-0.36874999999999997,0.9166666666666666,-0.36874999999999997,Negative,0
5.0,very nice product.nice product great sound. the quality sound great well. charge last long time. received product next day safe great delivery amazon .,0.44299999999999995,0.5016666666666667,0.44299999999999995,Positive,2
1.0,"rocker 370the medium could loaded. it waste money buy crap plastic small made adults, comfortable small face , recommend anyone buy within 1month proper use extended got broken using even proper care",-0.1875,0.375,-0.1875,Negative,0
5.0,sound qualitysound quality awesome loved hear it...if i want headphone surely go it...,0.6499999999999999,0.7722222222222223,0.6499999999999999,Positive,2
5.0,bestbest,0.0,0.0,0.0,Neutral,1
4.0,:);),0.375,1.0,0.375,Positive,2
1.0,"don't buy it.one worst product i brought amazon now, return option available. the product uncomfortable wear produce lot heat resulting losing hair, buy",-0.3666666666666667,0.7999999999999999,-0.3666666666666667,Negative,0
3.0,nice productsound bass well definable price thing returned i can't wear 30 min time on-ear type ear start hurt certain period time wearing,0.22142857142857142,0.6904761904761904,0.22142857142857142,Positive,2
1.0,the charging point loose charging cable light.the charging point loose charging cable light.,0.08205128205128205,0.41282051282051285,0.08205128205128205,Positive,2
3.0,too heavy ears.uncomfortable ears.not good.,0.24999999999999997,0.55,0.24999999999999997,Positive,2
4.0,you get enough pricebluetooth headset wire support too…the range awesome range can’t ask,0.5,0.75,0.5,Positive,2
5.0,supernice,0.0,0.0,0.0,Neutral,1
5.0,good product at this rate,0.7,0.6000000000000001,0.7,Positive,2
4.0,i unable hear zoom call clearly. sound video clear break between.the headphone doesnot connect smoothly zoom call. sound video relayed break ups continuously,0.16,0.43666666666666665,0.16,Positive,2
4.0,"above averagebad material quality that..every thing good ,sound,, bass, etc",0.23750000000000002,0.4,0.23750000000000002,Positive,2
4.0,mic bed. be good mic good. used cable mic totally working.,0.4666666666666666,0.65,0.4666666666666666,Positive,2
4.0,"average product quantity.sound quality nice.not comfortable ears. can't hold hour.product quality average, especially plastic strips.",0.025,0.6499999999999999,0.025,Positive,2
4.0,ear pain anybody wore while.its nice,0.6,1.0,0.6,Positive,2
4.0,"value moneywhen got product worst,disbalanced sound,and aux cable working single gobut replacement wow happy product",0.2761904761904762,0.7380952380952381,0.2761904761904762,Positive,2
4.0,goodgood product,0.0,0.0,0.0,Neutral,1
4.0,worth ita good headphone value money battery 12 hour nice performance,0.5333333333333333,0.5666666666666668,0.5333333333333333,Positive,2
4.0,"i good experience listen music 8d 16d audio.after wearing hour more, ear start paining, i request designer make smooth earcups.",0.5333333333333333,0.5333333333333333,0.5333333333333333,Positive,2
4.0,the headphone great expected bigger,0.23333333333333336,0.5499999999999999,0.23333333333333336,Positive,2
4.0,excellentvery nice .. loved,0.6499999999999999,0.9,0.6499999999999999,Positive,2
4.0,nonice product box,0.0,0.0,0.0,Neutral,1
5.0,very nice productvery nice product,0.69,1.0,0.69,Positive,2
2.0,"you can't bear hoursthough sound quality good noise cancellation also but, can't bear hours.because ear band tightly holding head i can't even wear atleast 10 minute",0.30714285714285716,0.42857142857142855,0.30714285714285716,Positive,2
4.0,"good product.every thing could expect price range present product.made plastic sound good.but extend budget bit,you avoid product go rockerz 400",0.3666666666666667,0.3333333333333333,0.3666666666666667,Positive,2
4.0,best headphone 999it best headphone getting 1000 happy problem comfort much goodand bass slightly low suggesting buy getting 1000,0.47500000000000003,0.4333333333333333,0.47500000000000003,Positive,2
3.0,sound systemthis product awesome...that sound system good best quality colour well evanni nammav anuko m🤩 g ayiootav,0.625,0.42500000000000004,0.625,Positive,2
4.0,see several others brand purchasing oneit's decent one price range.,0.08333333333333333,0.3333333333333333,0.08333333333333333,Positive,2
4.0,hurt use sometime it tighthurts ear nice wear workout,0.6,1.0,0.6,Positive,2
4.0,goodgood,0.0,0.0,0.0,Neutral,1
4.0,"best productvery valuable product. i using 3 month good, sound quality superb.",0.775,0.5750000000000001,0.775,Positive,2
4.0,"bass quality low treble find morebass quality low found treble product , please improve bass quality",-0.07500000000000001,0.4,-0.07500000000000001,Negative,0
4.0,good productlike,0.7,0.6000000000000001,0.7,Positive,2
5.0,"a decent product reasonable price!first all, hat boat. they improving product range every way can. i saw review people moaning noise cancelation, poor bass poor quality etc.. please bullshit. this good product. look price! it apt product exercise like heavy lifting. if want best bass, go boss. if want best anc, go senheisser. this economical product. boat introduce flagship anc headset soon i'm waiting it. kudos boat team.",0.23680555555555552,0.5888888888888889,0.23680555555555552,Positive,2
3.0,"good musicproduct good listening music, needed bt headphone official call seem support call all, personl unavle hear voice headphone on.",0.7,0.6000000000000001,0.7,Positive,2
3.0,could bettermain issue product start heating fast sometimes get disconnected device nothing heard.i feel uncomfortable using since ear get heated within 15 min wearing this.,-0.15,0.8,-0.15,Negative,0
5.0,"cristal clear sound, stylish perfect moment lifethis product super good sound quality, dual mode size headphone also increased. if student best online classes, listning music, making call ofcourse gaming. you spend hour wearing it!! so tag along product real. it also come aux wire use normal wire. wear rock!!",0.4867708333333334,0.57,0.4867708333333334,Positive,2
4.0,goodoverall good buy. value money,0.7,0.6000000000000001,0.7,Positive,2
4.0,good normal usegood worth,0.3833333333333333,0.45,0.3833333333333333,Positive,2
4.0,"boat wireless headphone good choice - give around 12 hr playback full charge ,well good choice good looking peice rangebut time stop working switched even pressing power button long time also cushion paddingbis soft cause pain ear prolong use , better choice market",0.42857142857142855,0.5142857142857143,0.42857142857142855,Positive,2
3.0,it's goodit's almost year since bought good normal use stuff good product aux cable lil prblm fixed,0.4125,0.5125000000000001,0.4125,Positive,2
5.0,this headphone really goodthis headphone really good. you purchase .the quality also nice,0.5,0.6,0.5,Positive,2
4.0,sound quality oksound quality ok. bass well developed,0.2125,0.425,0.2125,Positive,2
5.0,"2 month reviewhonestly worth money ask for.i've using last 2/2.5 month say better headphone i used before.pros:-1. absolutely amazing sound quality . and noise cancellation , even 70% volume enough listening .2. a edm listener, i got applaud bass quality amazingly awesome headphonecons:-1. the one con i've experienced earpain using long time.eg- watching movie binging show.overall worth try looking good headphone 1500 so.",0.3666666666666667,0.49722222222222223,0.3666666666666667,Positive,2
4.0,good product won’t recommendrockerz 370 good product noise cancellation also good design satisfactory …..you can’t wear long big ear go oval shaped headphones.,0.41,0.4600000000000001,0.41,Positive,2
1.0,not good product this product good regularly use 4 hour .and sound quality good,0.29,0.45538461538461544,0.29,Positive,2
1.0,worst built qualitybuilt quality bahot jyada kharab hai 2 month hi tut gya,-1.0,1.0,-1.0,Negative,0
3.0,not long use one sittinggood product money,0.025,0.4,0.025,Positive,2
4.0,product good cushion goodna,0.7,0.6000000000000001,0.7,Positive,2
4.0,awesome product sound quality awesome especially bass. quite uncomfortable using long duration. built quality average use delicately. but price range awesome. especially battery life last long 8 10 hours.,0.1708333333333333,0.713888888888889,0.1708333333333333,Positive,2
4.0,that's betterno,0.0,0.0,0.0,Neutral,1
5.0,goodgood,0.0,0.0,0.0,Neutral,1
4.0,nicegood,0.0,0.0,0.0,Neutral,1
4.0,best mobile laptop good pcbest product mobile laptop every one buy best pc,0.9,0.4000000000000001,0.9,Positive,2
4.0,"sound quality good. your ear fit inside, place headset earoverall good, got classic style black gold design.",0.3666666666666667,0.4333333333333333,0.3666666666666667,Positive,2
1.0,worst experience want refundthe medium could loaded. today delivery boy came replaced picture issue.i recieved broken boat headphone want refund replacement soon possible.,-0.4666666666666666,0.7999999999999999,-0.4666666666666666,Negative,0
5.0,"i buy rs.999 this product worth cost price easily handle it.the medium could loaded. sound quality good, noise cancellation no little cancellation sound. bass quality normal.",0.2908854166666667,0.4979166666666667,0.2908854166666667,Positive,2
4.0,"long time using ear painthis headset best quality,good sound,good model long time using ear pain",0.3,0.3666666666666667,0.3,Positive,2
5.0,soundsound good. when i turn volume max person next also able hear sound that's problem i faced far.,0.34,0.525,0.34,Positive,2
4.0,goodgood,0.0,0.0,0.0,Neutral,1
3.0,"give headache 15-20 min usagedecent price, even max extension tight head can't used long, hoping loosens soon stops, button little tacky, sound okish",-0.0040178571428571425,0.39642857142857146,-0.0040178571428571425,Negative,0
4.0,headphone,0.0,0.0,0.0,Neutral,1
1.0,product material poor sound good expected overhead phone.very poor fibre used.sound also good expected.,0.11428571428571428,0.5142857142857143,0.11428571428571428,Positive,2
1.0,not good quality. the headsize adjustment best designdesign head size adjustment somewhat horrible. could possibly better design withstanding good elongation,0.16999999999999998,0.6000000000000001,0.16999999999999998,Positive,2
4.0,ox cable damaged workingproduct good ox cable poor quality working properly,0.09999999999999998,0.4333333333333334,0.09999999999999998,Positive,2
4.0,nycgood,0.0,0.0,0.0,Neutral,1
4.0,good looking nice soundgood looking headphone nice sound comfort,0.575,0.75,0.575,Positive,2
1.0,don't parchaseafter one month bluetooth mode automatically close.....,0.0,0.0,0.0,Neutral,1
3.0,could improveif want watch youtube video listen song okay call voice quality good,0.6,0.55,0.6,Positive,2
3.0,"good quality comfort factor averagethe sound quality good comfort ear much, start hurting 30 mins.",0.5,0.45,0.5,Positive,2
5.0,most expensive productthis product amazing useful,0.22500000000000003,0.525,0.22500000000000003,Positive,2
1.0,"bluetooth functioning. wa nto download invoice.bluetooth functioning. wa able download invoice. when looking service/ repair, showing no service service/ repair amazon",0.5,0.625,0.5,Positive,2
5.0,"excellent productsuper product buy item without worries, nice product bass excellent noise cancellation also nice suggest take product .",0.6100000000000001,0.9,0.6100000000000001,Positive,2
4.0,good product price range.overall good product.,0.7,0.6000000000000001,0.7,Positive,2
4.0,the cushion came offthe cushion came sometime. had stick feviquick,0.0,0.0,0.0,Neutral,1
4.0,good quality long battery lifeoverall good product!!!,0.5499999999999999,0.5333333333333333,0.5499999999999999,Positive,2
3.0,"not worth pricedesign colour good ear pad soft, sound quality good according price. i always think may amazon sell duplicate replica item. i always felt like that.",0.35,0.41000000000000003,0.35,Positive,2
4.0,"you should guide your customer clearlyvery good quality sound. but i got right side’s ear padding detached, received. this first time u understand procedure. nobody advised u send photographs. any way please collect defective boat head phone refund full amount priority. i would like order fresh receiving refund amount",0.38095238095238093,0.4865079365079365,0.38095238095238093,Positive,2
3.0,product quite good good battery life valuable productone think i dislike product aux mode working properlyif u buying ur pc laptop useplzz buy,0.7,0.6000000000000001,0.7,Positive,2
4.0,worst productthe medium could loaded. do purchase this. after day usage broken automatically. worst material,-0.7999999999999999,0.7999999999999999,-0.7999999999999999,Negative,0
5.0,very goodvery good,0.44999999999999996,0.45000000000000007,0.44999999999999996,Positive,2
4.0,shi hthik thak h,0.0,0.0,0.0,Neutral,1
4.0,"ok priceoverall product good price tag.only con that, quite uncomfortable wear long hours.still, manage pros.",0.16249999999999998,0.625,0.16249999999999998,Positive,2
4.0,"too big still okaysound quality amazing, complain fitting head perfectly",0.525,0.625,0.525,Positive,2
4.0,boat realy rockergood product,0.0,0.0,0.0,Neutral,1
4.0,goodok,0.0,0.0,0.0,Neutral,1
4.0,awesome headphone,1.0,1.0,1.0,Positive,2
5.0,nice purchasedecent headphone value money,0.6,1.0,0.6,Positive,2
3.0,nice productgood quality. good sound. value money 1000.,0.5666666666666665,0.6666666666666666,0.5666666666666665,Positive,2
4.0,good one,0.7,0.6000000000000001,0.7,Positive,2
2.0,not mark.sound quality okay type like brand.it look cheap plastic used prepare headphone low quality.,0.3,0.5,0.3,Positive,2
4.0,good one buynice one,0.7,0.6000000000000001,0.7,Positive,2
4.0,sound qualityvery good product,0.55,0.5,0.55,Positive,2
3.0,goodgood,0.0,0.0,0.0,Neutral,1
2.0,very bad build quality after 6 month reviewthe build quality headrest bad i bought 6 month ago using casually one day broke middle head rest without reason going wear happen i don’t pull hardly don’t go boat build quality every product bad . very bad experience,-0.573095238095238,0.6392857142857142,-0.573095238095238,Negative,0
3.0,about headphonethis boat rockerz 370 wireless headphone perfect rock metal maniac price range value money also good sound quality good amount bass overall must buy product.{first review}{this final review} considering 9 month use product durable sudden wireless connection working electronic system fails built quality sturdy break like one reviewed already however i fixed feviquick posted photo last two photo use 9 month,0.20454545454545456,0.46969696969696967,0.20454545454545456,Positive,2
3.0,mouse qualityeverything ok.but mouse quality little slow send voice caller.it may network issues. adjustable bad.,-0.3958333333333333,0.5222222222222221,-0.3958333333333333,Negative,0
4.0,mast zabardast.good quality product.,0.0,0.0,0.0,Neutral,1
4.0,boat headphone rockerz 370i love sound quality nd bass well bass little poor mi wired earphone i like headphone nd go world listening 8d nd bass boosted musics....,-0.019642857142857153,0.5142857142857143,-0.019642857142857153,Negative,0
5.0,"it's goodwas getting ripped searched headset amazon got 899rs pretty good including dual mode, ever battery run switch wiredsound quality fine compared jbl tune500bt around 3000 r bought one 899rs worth money :)",0.4333333333333334,0.64,0.4333333333333334,Positive,2
4.0,good looking good sound well.i like product. it's value money product. sound quality good.only problem i face time place smartphone pocket turn head direction connection seam disrupt. otherwise good normal use,0.5083333333333332,0.5416666666666666,0.5083333333333332,Positive,2
3.0,"poor bluetooth connectivityi'm average height individual. when i connect rokerz 370 put phone pant pocket, connection headphone get disrupted. i hold phone hand close headset re-establish bluetooth connection.i feel cheated this.",-0.18333333333333335,0.4666666666666666,-0.18333333333333335,Negative,0
1.0,terrible productstopped working le month. now even connecting laptop. it pathetic. sound get broken i moved 2 foot away laptop. do buy.,-0.5,0.7,-0.5,Negative,0
4.0,very good product sound awesomequality good,0.6699999999999999,0.5933333333333334,0.6699999999999999,Positive,2
3.0,superi like sound feals great i dis like sound downleft side sound greater lefti feal right ear low soundthat's got,0.3979591836734694,0.4693877551020407,0.3979591836734694,Positive,2
1.0,it used beforerecommend buy,0.0,0.0,0.0,Neutral,1
3.0,good sound qualitythe product problem sound quality noise cancellation durable enough broke within 2 months. it cause pressure ear uncomfortable wearing even 1 hr max.,0.2,0.58,0.2,Positive,2
5.0,goodvery good,0.7,0.6000000000000001,0.7,Positive,2
4.0,goodgood,0.0,0.0,0.0,Neutral,1
4.0,value money,0.0,0.0,0.0,Neutral,1
4.0,"good sound quality ,noise cancellation volume high bass quality greatgood sound quality noise cancellation bass quality also good",0.2942857142857142,0.5057142857142857,0.2942857142857142,Positive,2
5.0,best pick farit’s best pick headphone perfect adult listen music watch movie perfect child his/her online classes. very happy product. it nullifies outside noise n fit ear well. the best feature it’s adjustable head band fit perfectly well head n child’s head too…,0.7181818181818183,0.55,0.7181818181818183,Positive,2
4.0,nice productlike,0.6,1.0,0.6,Positive,2
4.0,baselike,0.0,0.0,0.0,Neutral,1
4.0,i like itnice product,0.0,0.0,0.0,Neutral,1
4.0,best product price,1.0,0.3,1.0,Positive,2
4.0,fineok,0.0,0.0,0.0,Neutral,1
4.0,the battery duration fantastic.it start pain ear use 2 3 hr regular.if would bigger size problem also would risen.the wire given connect smart phone works.,0.10714285714285714,0.5714285714285714,0.10714285714285714,Positive,2
5.0,good productvalue money good,0.7,0.6000000000000001,0.7,Positive,2
4.0,"very good.best sound quality, heard ever.",0.30000000000000004,0.35,0.30000000000000004,Positive,2
5.0,best product priceits good product price. it connect laptop mobile wire/cable bluetooth. good (f great) noise cancellation. overall good experience,0.65,0.47500000000000003,0.65,Positive,2
4.0,i like,0.0,0.0,0.0,Neutral,1
1.0,the power buttonnever buy item power button always disturbs. the headphone it..not bad good also...,5.551115123125783e-17,0.6333333333333333,5.551115123125783e-17,Positive,2
3.0,good buythe product good. once stopped working properly; one side headphone stopped working boat company got product repaired within warrantee period.,0.4666666666666666,0.4333333333333334,0.4666666666666666,Positive,2
3.0,"decent product , standard/basicit's basic one, connectivity good sound quality decent,at price goodbut strong. it's delicate, need handled softly every time",0.21428571428571427,0.5392857142857143,0.21428571428571427,Positive,2
4.0,nice product affordable price,0.6,1.0,0.6,Positive,2
1.0,paid new product got redurnished left side workingi purchased product 28 septemberand got delivered 1 octoberi paid new product got refurnished one left side bluthood workingand get positive response amazon well boat service centerboth playing blame game,0.016666666666666663,0.3090909090909091,0.016666666666666663,Positive,2
4.0,best one cheaper sound quality v.good bass okbest one with low price,0.3125,0.375,0.3125,Positive,2
2.0,goodthe medium could loaded. jabarjast,0.0,0.0,0.0,Neutral,1
4.0,it's amazingone thing material light could break sound good look also charming,0.55,0.675,0.55,Positive,2
5.0,all good amazing bass get little distorted full volume loud songsthe medium could loaded. it's amazing headphone bass like distorted wise amazing headphone,0.31625000000000003,0.7050000000000001,0.31625000000000003,Positive,2
5.0,product amazing packing worst,-0.19999999999999996,0.95,-0.19999999999999996,Negative,0
3.0,"good price range greati liked sound quality played moderate volume. but i listen rock music highest volume sound terrible. also, mic useless, volume low.",0.07499999999999996,0.5499999999999999,0.07499999999999996,Positive,2
4.0,it's good productquality good,0.7,0.6000000000000001,0.7,Positive,2
1.0,nice sound qualityrokrez 370 best quality,0.6666666666666666,0.5666666666666667,0.6666666666666666,Positive,2
4.0,good quality.... superbsound quality bass quality good,0.4166666666666667,0.5666666666666668,0.4166666666666667,Positive,2
5.0,v good product boatgreat sound superb battery backup auxillary idea great,0.7250000000000001,0.6875,0.7250000000000001,Positive,2
5.0,paisa wasool producttotal paisa wasool productawesome battery backupsound quality good,0.7,0.6000000000000001,0.7,Positive,2
5.0,very best productvoices clear,0.55,0.38666666666666666,0.55,Positive,2
4.0,amazing sound n superb i love itsuperb,0.625,0.725,0.625,Positive,2
3.0,connected one plus audio delay connecting bluetooth.bass quality average problem facing connecting bluetooth headphone showing delay audio,-0.15,0.39999999999999997,-0.15,Negative,0
5.0,good product heavy battery backup.,0.24999999999999997,0.55,0.24999999999999997,Positive,2
4.0,very nice productगुड,0.78,1.0,0.78,Positive,2
3.0,overall ok product go better options..overall ok product go better options..sound quality noise cancellation good..,0.45,0.43333333333333335,0.45,Positive,2
4.0,headphonesamazing! work great!,1.0,0.75,1.0,Positive,2
3.0,"good product comfort issuethe product good comfort wise well enough , 1hour ear paning",0.5249999999999999,0.65,0.5249999999999999,Positive,2
5.0,i happy buy productthe voice product good good service good behaviour customer also,0.7250000000000001,0.7000000000000001,0.7250000000000001,Positive,2
4.0,ear pain small cusion thing awesomeeverything perfect expect size cusion,0.375,0.7,0.375,Positive,2
2.0,about gaming bgminot good gaming u dont use max volume u hear foot left u start ignoring losse game definitely.,0.07499999999999998,0.375,0.07499999999999998,Positive,2
3.0,not goodgood product plastic body comfortable rough use. it great sound quality comfortable long term continuous use acpected kushions also comfortable.,0.32142857142857145,0.6214285714285716,0.32142857142857145,Positive,2
4.0,the performance amazing except comfort ear get.the product quality amazing harsh ear i use longer time continuously.,0.3333333333333334,0.8333333333333334,0.3333333333333334,Positive,2
4.0,this worth price.,0.3,0.1,0.3,Positive,2
4.0,good product.good product.,0.7,0.6000000000000001,0.7,Positive,2
4.0,average productgood quality,-0.15,0.39999999999999997,-0.15,Negative,0
4.0,till awsometill awsome,0.0,0.0,0.0,Neutral,1
5.0,worth buyingthe sound quality amazing suitable music gaming.really light weight convenient travel too.definitely worth :),0.43571428571428567,0.5642857142857143,0.43571428571428567,Positive,2
4.0,very goodvery good,0.44999999999999996,0.45000000000000007,0.44999999999999996,Positive,2
4.0,nice product,0.6,1.0,0.6,Positive,2
5.0,wonderful productbattery backup sooo goood,1.0,1.0,1.0,Positive,2
2.0,built quality ear cushion got damaged within 2 months. poor quality,-0.4,0.6,-0.4,Negative,0
